Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,None
1.72121E+18,08:41:00,CNR1846263435,Success,CID653782,Bike,BTM Layout,Rajajinagar,140,60,,,Yes,Customer Demand,433,Cash,37,4.8,4.5,
1.72194E+18,21:08:00,CNR9792857598,Canceled by Driver,CID860533,eBike,Kammanahalli,HSR Layout,,,,More than permitted people in there,,,884,,0,,,
1.72135E+18,23:39:00,CNR6364083080,Success,CID613170,eBike,Koramangala,Langford Town,238,40,,,No,,1087,Cash,27,4.3,4.6,
1.72056E+18,20:32:00,CNR4132114126,Success,CID727658,Prime Plus,Ulsoor,Marathahalli,105,140,,,No,,1058,Cash,23,4.1,4.6,
1.72144E+18,02:28:00,CNR1164297655,Success,CID332835,eBike,Yelahanka,Hulimavu,147,110,,,No,,874,Cash,2,3.7,3.4,
1.72109E+18,23:25:00,CNR5107398570,Canceled by Driver,CID283071,eBike,Sarjapur Road,Hennur,,,,Customer related issue,,,900,,0,,,
1.7211E+18,03:45:00,CNR2594649356,Driver Not Found,CID988044,Prime Sedan,Vijayanagar,Majestic,,,,,,,349,,0,,,
1.72043E+18,08:56:00,CNR5513264155,Success,CID601467,Prime Sedan,Electronic City,Kengeri,70,80,,,Yes,Vehicle Breakdown,350,UPI,27,5,4.6,
1.72218E+18,15:12:00,CNR7718204224,Canceled by Customer,CID145915,Prime Sedan,Ulsoor,Cox Town,,,Driver asked to cancel,,,,273,,0,,,
1.72153E+18,01:55:00,CNR9884288938,Canceled by Driver,CID954511,Mini,KR Puram,Sahakar Nagar,,,,Customer was coughing/sick,,,819,,0,,,
1.72039E+18,22:15:00,CNR8604114763,Success,CID826289,eBike,Indiranagar,Cox Town,203,125,,,No,,984,UPI,36,4.5,4.2,
1.7199E+18,06:55:00,CNR1648618375,Success,CID215906,Auto,Devanahalli,Nagarbhavi,105,40,,,No,,918,UPI,18,4.9,3.3,
1.72028E+18,14:18:00,CNR3735646691,Success,CID892984,eBike,Majestic,Ulsoor,91,140,,,No,,1393,UPI,31,3.4,4.5,
1.72202E+18,19:02:00,CNR5695161177,Success,CID515244,Bike,Whitefield,Kadugodi,56,105,,,No,,481,Cash,13,3.7,4.7,
1.72215E+18,06:05:00,CNR3701237012,Success,CID819006,Prime Sedan,Padmanabhanagar,Majestic,119,130,,,No,,446,UPI,25,4,3.5,
1.72125E+18,20:46:00,CNR7868829140,Success,CID233386,Mini,Kammanahalli,Jayanagar,105,105,,,No,,1134,Credit Card,19,3.4,3.7,
1.72171E+18,04:25:00,CNR9765471738,Success,CID579696,Prime Sedan,Shantinagar,Sarjapur Road,63,90,,,No,,218,UPI,30,4.8,4.5,
1.71996E+18,23:30:00,CNR7650472214,Success,CID821265,Auto,BTM Layout,Cox Town,168,40,,,No,,395,UPI,2,4.6,3.6,
1.72159E+18,19:47:00,CNR4690250276,Success,CID581071,Prime SUV,MG Road,Bannerghatta Road,210,60,,,No,,299,Cash,39,4,4.4,
1.72131E+18,13:30:00,CNR2095968467,Success,CID867238,Prime Plus,Devanahalli,Varthur,105,80,,,No,,111,UPI,3,4,4.3,
1.72002E+18,16:10:00,CNR3375761138,Driver Not Found,CID347284,Prime Plus,Bellandur,Majestic,,,,,,,402,,0,,,
1.72072E+18,17:25:00,CNR9481116440,Canceled by Driver,CID111139,Bike,Yelahanka,RT Nagar,,,,Customer was coughing/sick,,,473,,0,,,
1.72107E+18,19:19:00,CNR8697339796,Success,CID709674,Prime Sedan,Basavanagudi,Hosur Road,231,105,,,No,,159,UPI,39,4.5,4,
1.72162E+18,03:50:00,CNR1206581017,Success,CID574550,Mini,Rajajinagar,Yelahanka,154,140,,,No,,140,Cash,29,4.2,3.6,
1.72026E+18,10:02:00,CNR4499128231,Success,CID580584,Prime SUV,Langford Town,Basavanagudi,91,115,,,No,,454,Cash,15,3.3,4.1,
1.71982E+18,08:42:00,CNR1298715434,Success,CID501412,Prime SUV,Tumkur Road,Marathahalli,140,40,,,No,,321,UPI,27,4,3.9,
1.72186E+18,23:38:00,CNR4312763444,Success,CID211216,Prime Plus,Bellandur,Varthur,112,90,,,No,,193,Cash,45,4.9,3.3,
1.72127E+18,03:19:00,CNR1340571019,Success,CID160873,eBike,Vijayanagar,Majestic,147,115,,,No,,463,UPI,46,3.7,3.2,
1.72103E+18,08:16:00,CNR6844091426,Success,CID676815,Prime SUV,Vijayanagar,Basavanagudi,252,40,,,No,,178,Cash,11,3,4.3,
1.72171E+18,04:53:00,CNR3741516922,Success,CID892507,Prime Plus,Hebbal,Varthur,49,75,,,No,,272,Cash,30,4.8,4.4,
1.72082E+18,20:33:00,CNR6878633136,Success,CID435898,Bike,Whitefield,Kadugodi,56,105,,,No,,227,Cash,10,4.5,3.2,
1.72224E+18,07:20:00,CNR8389880405,Success,CID679884,eBike,Yelahanka,Hosur Road,280,100,,,No,,235,Cash,49,3.2,4.2,
1.72148E+18,13:54:00,CNR1031164731,Success,CID734920,Prime SUV,Richmond Town,Peenya,287,50,,,No,,868,Cash,9,4.1,3.9,
1.72081E+18,18:29:00,CNR3055910851,Success,CID848384,Auto,Basavanagudi,Nagarbhavi,35,55,,,No,,174,Cash,14,4,4.1,
1.72105E+18,13:19:00,CNR3443143842,Success,CID620200,Prime SUV,Vijayanagar,RT Nagar,119,145,,,No,,295,Cash,2,3.5,4,
1.72166E+18,14:55:00,CNR5284402721,Canceled by Driver,CID555275,Auto,Chamarajpet,Rajarajeshwari Nagar,,,,Personal & Car related issue,,,135,,0,,,
1.72158E+18,16:18:00,CNR8736272853,Success,CID947890,Auto,BTM Layout,JP Nagar,301,145,,,No,,635,UPI,13,3.9,3.8,
1.71996E+18,23:05:00,CNR8526227100,Success,CID337335,eBike,Kadugodi,Indiranagar,245,115,,,No,,401,UPI,33,4.1,3.5,
1.72077E+18,07:48:00,CNR2586256618,Success,CID496185,Auto,Frazer Town,Rajajinagar,259,25,,,No,,155,Cash,10,4.7,3.1,
1.72214E+18,05:15:00,CNR8718237542,Success,CID387617,Prime Plus,Nagarbhavi,Hulimavu,84,35,,,No,,1676,UPI,13,4.2,4.8,
1.72177E+18,21:08:00,CNR4747588582,Driver Not Found,CID117316,Prime Sedan,Hennur,Majestic,,,,,,,672,,0,,,
1.72151E+18,20:42:00,CNR5372933060,Driver Not Found,CID275438,Auto,Shivajinagar,Ramamurthy Nagar,,,,,,,263,,0,,,
1.72116E+18,19:44:00,CNR3742047404,Success,CID789297,Bike,Yeshwanthpur,Whitefield,147,90,,,No,,266,UPI,5,3.6,3.6,
1.72033E+18,06:27:00,CNR6451620987,Driver Not Found,CID611238,Bike,Hebbal,Whitefield,,,,,,,230,,0,,,
1.71986E+18,19:18:00,CNR4349498244,Success,CID176493,Auto,BTM Layout,Marathahalli,196,70,,,No,,2972,Cash,18,3.7,4,
1.71983E+18,09:51:00,CNR2064398038,Success,CID224260,Prime Plus,Kadugodi,Yeshwanthpur,98,80,,,No,,354,Cash,42,4,4.8,
1.72015E+18,02:38:00,CNR4326236808,Success,CID928586,Bike,Electronic City,Richmond Town,70,80,,,Yes,Customer Demand,227,Credit Card,36,5,4.7,
1.72005E+18,22:46:00,CNR8746895101,Success,CID839090,Mini,Electronic City,Langford Town,266,130,,,No,,2685,Credit Card,17,4.6,3.5,
1.72136E+18,04:20:00,CNR2360764819,Success,CID307899,Auto,RT Nagar,Kengeri,294,100,,,Yes,Other Issue,797,Cash,10,4.9,4.1,
1.72132E+18,17:03:00,CNR7413141901,Success,CID714101,Bike,Banashankari,Rajajinagar,77,110,,,No,,229,Cash,31,4.3,4.7,
1.72083E+18,23:12:00,CNR7230620698,Success,CID465729,Auto,Shantinagar,Sahakar Nagar,224,135,,,No,,1997,UPI,10,4,4.3,
1.72037E+18,16:57:00,CNR6947093690,Success,CID803175,Prime SUV,JP Nagar,Magadi Road,91,70,,,No,,439,UPI,15,5,4.6,
1.7209E+18,20:07:00,CNR4790435059,Canceled by Driver,CID534198,Mini,Hulimavu,Nagarbhavi,,,,Personal & Car related issue,,,456,,0,,,
1.72179E+18,02:24:00,CNR3717431082,Success,CID144787,Prime Sedan,Magadi Road,Vijayanagar,231,105,,,No,,1989,UPI,10,3.7,3.9,
1.72162E+18,05:07:00,CNR1119886411,Driver Not Found,CID614002,Prime Plus,Rajarajeshwari Nagar,Peenya,,,,,,,449,,0,,,
1.72082E+18,22:18:00,CNR7546954350,Success,CID157191,Prime Sedan,Marathahalli,Chamarajpet,84,30,,,No,,494,UPI,15,4.2,4,
1.7205E+18,05:41:00,CNR8681622859,Driver Not Found,CID751314,Mini,Shantinagar,Shantinagar,,,,,,,158,,0,,,
1.72146E+18,08:15:00,CNR3911087012,Success,CID176825,Mini,Vijayanagar,Indiranagar,154,35,,,Yes,Vehicle Breakdown,632,Cash,41,3,3.4,
1.72072E+18,17:43:00,CNR6657813538,Success,CID555376,eBike,Bannerghatta Road,Kadugodi,294,100,,,No,,190,Cash,33,4.6,4.2,
1.71988E+18,01:22:00,CNR8755664720,Canceled by Customer,CID253924,Mini,Sahakar Nagar,HSR Layout,,,Driver is not moving towards pickup location,,,,969,,0,,,
1.72006E+18,02:13:00,CNR9271694901,Canceled by Driver,CID122064,Auto,Padmanabhanagar,Sahakar Nagar,,,,Customer was coughing/sick,,,300,,0,,,
1.72121E+18,09:41:00,CNR6626953383,Canceled by Customer,CID998004,Auto,Kammanahalli,Rajajinagar,,,Driver is not moving towards pickup location,,,,486,,0,,,
1.72226E+18,14:26:00,CNR6410696298,Success,CID232697,eBike,Chamarajpet,Vijayanagar,161,70,,,No,,434,Cash,37,4.9,3.6,
1.72094E+18,06:28:00,CNR3325610101,Success,CID476333,Mini,BTM Layout,Vijayanagar,42,30,,,No,,274,Cash,9,4.8,3.4,
1.7198E+18,01:27:00,CNR7162209765,Success,CID101544,Prime Plus,Frazer Town,Hebbal,161,25,,,No,,240,UPI,42,3.7,4.4,
1.72021E+18,20:52:00,CNR6109622128,Driver Not Found,CID364492,Prime Sedan,Vijayanagar,Malleshwaram,,,,,,,144,,0,,,
1.71983E+18,11:13:00,CNR4421994853,Canceled by Driver,CID143782,Auto,Padmanabhanagar,Hebbal,,,,Personal & Car related issue,,,364,,0,,,
1.72066E+18,00:35:00,CNR1925768452,Driver Not Found,CID704829,Auto,Padmanabhanagar,Electronic City,,,,,,,355,,0,,,
1.7204E+18,01:13:00,CNR5648143504,Success,CID103348,Mini,Ramamurthy Nagar,Peenya,196,120,,,No,,466,UPI,33,3.4,3.4,
1.72076E+18,05:38:00,CNR8115262014,Success,CID305697,Auto,Bellandur,Jayanagar,245,145,,,No,,562,Credit Card,15,3.5,3.8,
1.72025E+18,06:49:00,CNR7823516770,Canceled by Driver,CID188003,Prime Plus,Ramamurthy Nagar,Ulsoor,,,,More than permitted people in there,,,804,,0,,,
1.72053E+18,12:27:00,CNR8493356788,Success,CID622747,Prime SUV,Padmanabhanagar,BTM Layout,224,95,,,No,,767,Cash,44,3.5,4.7,
1.72238E+18,23:46:00,CNR3058067820,Canceled by Driver,CID817628,Mini,Sarjapur Road,Kammanahalli,,,,Customer related issue,,,152,,0,,,
1.71987E+18,22:26:00,CNR4333147707,Canceled by Driver,CID404369,Prime Plus,HSR Layout,Peenya,,,,More than permitted people in there,,,804,,0,,,
1.7222E+18,20:24:00,CNR8641512493,Success,CID304875,Bike,Shivajinagar,Peenya,266,135,,,No,,408,Cash,4,3.9,3.1,
1.72075E+18,01:47:00,CNR3403243453,Canceled by Driver,CID955257,Prime Plus,Electronic City,Hennur,,,,Customer related issue,,,542,,0,,,
1.71995E+18,19:17:00,CNR7546460644,Success,CID983643,Prime SUV,Yeshwanthpur,Majestic,105,80,,,No,,474,UPI,27,3,4.3,
1.72072E+18,17:19:00,CNR8208143819,Canceled by Driver,CID194959,Auto,Chamarajpet,Rajajinagar,,,,Customer related issue,,,226,,0,,,
1.71988E+18,01:33:00,CNR3158442253,Canceled by Customer,CID846638,Auto,Ramamurthy Nagar,Magadi Road,,,Wrong Address,,,,350,,0,,,
1.72033E+18,05:27:00,CNR1865369186,Success,CID638268,Prime Plus,Mysore Road,Koramangala,154,25,,,No,,332,Cash,19,4.1,3.9,
1.72169E+18,23:33:00,CNR7198075514,Canceled by Customer,CID650773,eBike,Magadi Road,Rajajinagar,,,Driver is not moving towards pickup location,,,,322,,0,,,
1.72206E+18,06:15:00,CNR5894031971,Success,CID887772,Prime Plus,Devanahalli,Yeshwanthpur,98,130,,,No,,860,UPI,33,4.3,3.2,
1.72027E+18,12:31:00,CNR6369935063,Canceled by Driver,CID307065,Prime Sedan,Rajajinagar,Marathahalli,,,,Customer related issue,,,991,,0,,,
1.72164E+18,08:00:00,CNR6302101502,Success,CID280152,Bike,Yeshwanthpur,Majestic,119,105,,,No,,253,Cash,21,3.4,3.1,
1.72226E+18,13:51:00,CNR6911635936,Canceled by Customer,CID781831,Auto,Ramamurthy Nagar,Kadugodi,,,Driver is not moving towards pickup location,,,,493,,0,,,
1.72202E+18,19:36:00,CNR8210949729,Success,CID681185,Bike,Kammanahalli,BTM Layout,210,130,,,No,,499,Cash,25,4.9,4.1,
1.72135E+18,01:02:00,CNR7389837544,Success,CID641732,Auto,Kengeri,Majestic,35,115,,,No,,759,UPI,6,3.3,3.2,
1.72051E+18,06:31:00,CNR3731051841,Driver Not Found,CID920291,Bike,BTM Layout,HSR Layout,,,,,,,425,,0,,,
1.7218E+18,06:12:00,CNR5069047408,Canceled by Driver,CID141181,Auto,Jayanagar,Majestic,,,,Personal & Car related issue,,,441,,0,,,
1.72146E+18,06:34:00,CNR5118920286,Canceled by Driver,CID339642,Auto,KR Puram,Frazer Town,,,,Personal & Car related issue,,,184,,0,,,
1.72028E+18,16:03:00,CNR2162091754,Success,CID788775,Mini,Magadi Road,BTM Layout,84,65,,,No,,492,UPI,48,4.1,4.7,
1.72122E+18,12:14:00,CNR7922694663,Driver Not Found,CID774019,Prime Plus,Indiranagar,Sarjapur Road,,,,,,,651,,0,,,
1.72233E+18,08:56:00,CNR1440190398,Canceled by Customer,CID436595,Auto,Peenya,Whitefield,,,Driver is not moving towards pickup location,,,,599,,0,,,
1.72101E+18,01:40:00,CNR2463579135,Driver Not Found,CID493481,Bike,Vijayanagar,Marathahalli,,,,,,,142,,0,,,
1.7213E+18,11:18:00,CNR3005238846,Canceled by Customer,CID906587,Bike,Tumkur Road,Vijayanagar,,,AC is Not working,,,,688,,0,,,
1.72222E+18,03:11:00,CNR3639188731,Success,CID640076,Auto,Marathahalli,Shivajinagar,231,135,,,No,,290,Credit Card,18,4.2,4.6,
-9.22337E+18,,,,,,,,,,,,,,,,,,,
